,channelTitle,videoTitle,videoView,videoLike,videoDislike,videoComment,publishedAt,publishedAt_string,Year,Month,DayofWeek,publishedAt_month,Month_str
7512,Schannel,Schannel - Tổng hợp ứng dụng Cydia trên iOS 8.0-8.1 - Phần 3 : Tinh chỉnh hệ thống,44166,63,7,8,14-11-09,2014-11-09,2014,11,Sun,2014-11,Nov
7513,Schannel,Schannel - Nên chọn mua Galaxy Alpha hay iPhone 5S,24904,118,14,9,14-11-08,2014-11-08,2014,11,Sat,2014-11,Nov
7514,Schannel,Schannel - Viền cong trên Galaxy Note Edge có gì đặc biệt ?,15369,101,6,12,14-11-07,2014-11-07,2014,11,Fri,2014-11,Nov
7515,Schannel,"Schannel - Đánh giá Fonepad 7 (FE375 CXG) : Thiết kế đẹp, chip 64 bit tốt, loa ngoài kép",14170,65,5,4,14-11-07,2014-11-07,2014,11,Fri,2014-11,Nov
7516,Schannel,Schannel - Điểm mới trong bản cập nhật Android 4.4.4 cho Xperia Z2 : Thêm nhiều tính năng của Z3,16437,85,11,18,14-11-06,2014-11-06,2014,11,Thu,2014-11,Nov
7517,Schannel,Schannel - Tổng hợp ứng dụng Cydia trên iOS 8.0-8.1 - Phần 1 - Tuỳ biến giao diện,124785,231,22,80,14-11-06,2014-11-06,2014,11,Thu,2014-11,Nov
7518,Schannel,"Schannel - Đánh giá Lumia 730 : Hiệu năng, pin, tối ưu 2 sim... - Phần 2",70868,148,18,33,14-11-07,2014-11-07,2014,11,Fri,2014-11,Nov
7519,Schannel,Schannel - Mở hộp Galaxy Note Edge : Viền màn hình cong độc đáo và thông minh,33971,218,15,23,14-11-05,2014-11-05,2014,11,Wed,2014-11,Nov
7520,Schannel,"Schannel - Đánh giá Lumia 730 : Thiết kế, màn hình, camera - Phần 1",120766,223,30,41,14-11-05,2014-11-05,2014,11,Wed,2014-11,Nov
7521,Schannel,"Schannel - iPhone 6 / 6 Plus chính hãng - Tất cả những gì bạn cần biết : giá, thời điểm bán...",10703,84,9,16,14-11-05,2014-11-05,2014,11,Wed,2014-11,Nov
7522,Schannel,Schannel - Tim Cook : Cuộc sống và sự nghiệp sau 3 năm điều hành Apple,67500,773,108,83,14-11-04,2014-11-04,2014,11,Tue,2014-11,Nov
7523,Schannel,"Schannel - Mở hộp Asus Memo Pad 8 (ME 581CL) : Cấu hình cao, giá hấp dẫn, đầy đủ kết nối",5697,50,5,5,14-11-04,2014-11-04,2014,11,Tue,2014-11,Nov
7524,Schannel,Schannel - Đánh giá iPhone 6 Plus : Phablet đầu tiên của Apple có gì hay ? - Phần 2,39299,174,21,25,14-11-03,2014-11-03,2014,11,Mon,2014-11,Nov
7525,Schannel,"Schannel - Mở hộp Mobiistar Lai 504C : Thiết kế mạnh mẽ, giá cả hợp lý",109109,259,34,109,14-11-04,2014-11-04,2014,11,Tue,2014-11,Nov
7526,Schannel,"Schannel - Trên tay vỏ iPhone 6 nhiều màu sắc : Xanh, Đỏ, Hồng, Xanh dương ....",42314,195,31,41,14-11-03,2014-11-03,2014,11,Mon,2014-11,Nov
7527,Schannel,Schannel - Hướng dẫn Jailbreak hoàn chỉnh cho ios 8.0 & 8.1 (untethered),30931,91,11,48,14-11-02,2014-11-02,2014,11,Sun,2014-11,Nov
7528,Schannel,"Schannel - Lumia 730 vs Galaxy Grand Prime: Điện thoại nào selfie ""lừa tình"" hơn ?",43824,201,25,150,14-11-01,2014-11-01,2014,11,Sat,2014-11,Nov
7529,Schannel,Schannel - Sài Gòn dưới ống kính Galaxy Note 4,7302,69,5,20,14-11-03,2014-11-03,2014,11,Mon,2014-11,Nov
7530,Schannel,Schannel - Mở hộp Walkman NWZ - A17 : Nhỏ gọn nhưng chất lượng,33720,152,11,40,14-11-02,2014-11-02,2014,11,Sun,2014-11,Nov
7531,Schannel,"Schannel - Bản tin S NEWS Tuần 5/T10: OPPO N3, R5, Microsoft Band, Galaxy A3, A5, Project Ara",10253,99,9,13,14-11-01,2014-11-01,2014,11,Sat,2014-11,Nov
7532,Schannel,Schannel - So sánh nhanh 2 phablet OPPO N3 vs Galaxy Note 4,7363,39,4,2,14-11-02,2014-11-02,2014,11,Sun,2014-11,Nov
7533,Schannel,Schannel - Giới thiệu Games Angry Birds Transformers,21832,80,5,23,14-10-31,2014-10-31,2014,10,Fri,2014-10,Oct
7534,Schannel,Schannel - OPPO N3 vs iPhone 6 Plus : So sánh nhanh,14021,53,8,16,14-10-31,2014-10-31,2014,10,Fri,2014-10,Oct
7535,Schannel,Schannel - Đánh giá iPhone 6 Plus : Phablet đầu tiên của Apple có gì hay ? - Phần 1,98015,284,22,49,14-11-01,2014-11-01,2014,11,Sat,2014-11,Nov
7536,Schannel,Schannel - Mở hộp Beats Solo 2 : Sản phẩm đầu tiên khi Beats về với Apple,28193,150,10,13,14-10-31,2014-10-31,2014,10,Fri,2014-10,Oct
7537,Schannel,"Schannel – Mở hộp ASUS Fonepad 7 (FE375 CGX) : Chip 64 bit, 2 sim , giá rẻ",14885,70,8,17,14-10-30,2014-10-30,2014,10,Thu,2014-10,Oct
7538,Schannel,Schannel - 4 lý do chọn mua Xperia Z3 chứ không phải bất kì smartphone nào khác,162805,371,52,65,14-10-30,2014-10-30,2014,10,Thu,2014-10,Oct
7539,Schannel,"Schannel - Trên tay OPPO N3: Thiết kế mới, Camera 16 MP tự xoay, Snapdragon 800, cảm biến vân tay...",19364,91,12,43,14-10-29,2014-10-29,2014,10,Wed,2014-10,Oct
7540,Schannel,Schannel - Benchmark chip Exynos 5433 trên Galaxy Note 4 chính hãng,8932,60,13,7,14-10-29,2014-10-29,2014,10,Wed,2014-10,Oct
7541,Schannel,Schannel - Galaxy Note 4 24K Gold Edition,128756,404,34,27,14-10-28,2014-10-28,2014,10,Tue,2014-10,Oct
7542,Schannel,Schannel - Đánh giá iPhone 6 : Tốt nhưng không có gì đặc biệt - Phần 2,37721,148,17,25,14-10-28,2014-10-28,2014,10,Tue,2014-10,Oct
7543,Schannel,Schannel - Đánh giá iPhone 6 : Tốt nhưng không có gì đặc biệt - Phần 1,160362,335,53,38,14-10-27,2014-10-27,2014,10,Mon,2014-10,Oct
7544,Schannel,Schannel - Trên tay HTC Desire Eye : Smartphone camera trước lớn nhất thế giới 13 megapixel,29689,177,23,38,14-10-27,2014-10-27,2014,10,Mon,2014-10,Oct
7545,Schannel,Schannel - iPhone 6 vs Galaxy Alpha : Đối đầu camera,19867,138,20,87,14-10-26,2014-10-26,2014,10,Sun,2014-10,Oct
7546,Schannel,Schannel - Mở hộp Xperia Z3 Dual sim,13249,46,5,12,14-10-26,2014-10-26,2014,10,Sun,2014-10,Oct
7547,Schannel,Schannel - Photo Math : Ứng dụng giải toán trên Smartphone khiến Bộ Giáo Dục lo ngại ?,376284,4293,223,215,14-10-25,2014-10-25,2014,10,Sat,2014-10,Oct
7548,Schannel,"Schannel -  Đánh giá thiết kế, màn hình, hiệu năng... Galaxy Grand Prime",308332,880,63,281,14-10-25,2014-10-25,2014,10,Sat,2014-10,Oct
7549,Schannel,Schannel - Mở hộp Apple iPad Air 2 : Đạt gần tới độ hoàn hảo,139405,494,31,81,14-10-24,2014-10-24,2014,10,Fri,2014-10,Oct
7550,Schannel,Schannel - Mở hộp iPad Mini 3 = iPad Mini 2 + Màu vàng + Cảm biến vân tay,140690,377,32,36,14-10-24,2014-10-24,2014,10,Fri,2014-10,Oct
7551,Schannel,Schannel - Mở hộp BlackBerry Passport chính hãng ngày đầu tiên bán ra tại Việt Nam,8060,54,5,6,14-10-24,2014-10-24,2014,10,Fri,2014-10,Oct
7552,Schannel,"Schannel - Đánh giá Galaxy Alpha chính hãng : Nhỏ, gọn, đẹp và được",12842,78,8,10,14-10-23,2014-10-23,2014,10,Thu,2014-10,Oct
7553,Schannel,Schannel - Hướng dẫn Jailbreak và cài Cydia trên iOS 8.1,100807,132,23,85,14-10-23,2014-10-23,2014,10,Thu,2014-10,Oct
7554,Schannel,Schannel - Đa nhiệm trên Galaxy Note 4 : Cùng lúc chạy 7 ứng dụng,13534,60,30,5,14-10-23,2014-10-23,2014,10,Thu,2014-10,Oct
7555,Schannel,"Schannel - iPhone 6 vs Xperia Z3 : Phần mềm, camera... - Phần 3",89788,251,39,62,14-10-22,2014-10-22,2014,10,Wed,2014-10,Oct
7556,Schannel,Schannel - Giới thiệu sạc dự phòng Anker 2nd Gen Astro Pro 15000 mAh,11187,56,5,4,14-10-22,2014-10-22,2014,10,Wed,2014-10,Oct
7557,Schannel,Schannel - Mở hộp Galaxy Note 4 chính hãng ngày đầu bán ra,25944,127,17,16,14-10-21,2014-10-21,2014,10,Tue,2014-10,Oct
7558,Schannel,Schannel - Top 5 điểm mới đáng chú ý của iOS 8.1,12154,69,22,9,14-10-21,2014-10-21,2014,10,Tue,2014-10,Oct
7559,Schannel,"Schannel - Khám phá tính năng siêu tiết kiệm pin trên Xperia Z3, Xperia Z3 Compact",10386,52,5,6,14-10-22,2014-10-22,2014,10,Wed,2014-10,Oct
7560,Schannel,Schannel - So sánh Galaxy Note 4 vs iPhone 6 Plus: Đối đầu Camera,82915,447,79,181,14-10-20,2014-10-20,2014,10,Mon,2014-10,Oct
7561,Schannel,Schannel - Đánh giá Mobiistar Lai 504m : Lựa chọn tốt trong tầm giá,18293,55,38,9,14-10-20,2014-10-20,2014,10,Mon,2014-10,Oct
7562,Schannel,"Schannel - Đánh giá Vega Iron 2 : Hiệu nặng, phần mềm, thời lượng pin .... - Phần 2",35372,111,19,8,14-10-19,2014-10-19,2014,10,Sun,2014-10,Oct
7563,Schannel,"Schannel - S Focus T3/Tháng 10: BB Q10 giá 4.9 tr, giá iPad Air, iPad mini 3 và Nexus 6",6371,67,4,13,14-10-19,2014-10-19,2014,10,Sun,2014-10,Oct
7564,Schannel,"Schannel - Bản tin S NEWS tuần 3/T10: Nexus 6, Nexus 9, iPad Air 2, iPad mini3 và OPPO N3",11205,112,6,24,14-10-18,2014-10-18,2014,10,Sat,2014-10,Oct
7565,Schannel,"Schannel - Đánh giá Xperia Z3 Compact : Âm thanh, camera và thời lượng pin - Phần 2",30958,104,16,21,14-10-18,2014-10-18,2014,10,Sat,2014-10,Oct
7566,Schannel,Schannel - Mở hộp BlackBerry Q10 bàn phím Thái Lan giá chỉ 4.990.000đ,35329,88,16,17,14-10-17,2014-10-17,2014,10,Fri,2014-10,Oct
7567,Schannel,Schannel - Toàn cảnh sự kiện ra mắt Galaxy Note 4 tại Việt Nam,6769,67,5,9,14-10-17,2014-10-17,2014,10,Fri,2014-10,Oct
7568,Schannel,Schannel - Mở hộp HTC One M8 phiên bản Harman kardon,46437,183,21,31,14-10-16,2014-10-16,2014,10,Thu,2014-10,Oct
7569,Schannel,"Schannel - Mở hộp tai nghe B&O PORM i2 : Nhẹ gọn, nhiều màu sắc trẻ trung",6763,58,2,10,14-10-18,2014-10-18,2014,10,Sat,2014-10,Oct
7570,Schannel,Schannel - Hands on Nexus 9 - The first video on youtube,291552,1624,124,154,14-10-16,2014-10-16,2014,10,Thu,2014-10,Oct
7571,Schannel,"Schannel - Đánh giá Vega Iron 2 : Thiết kế, màn hình, camera.... - Phần 1",47332,133,36,32,14-10-15,2014-10-15,2014,10,Wed,2014-10,Oct
7572,Schannel,Schannel - Mở hộp Galaxy Alpha chính hãng phiên bản màu vàng,90148,247,30,47,14-10-15,2014-10-15,2014,10,Wed,2014-10,Oct
7573,Schannel,Schannel - Top 5 điểm mới hấp dẫn của iPhone 6,18790,113,21,10,14-10-14,2014-10-14,2014,10,Tue,2014-10,Oct
7574,Schannel,Schannel - Mở hộp tai nghe cao cấp B&O Play H6 : Giá 12 triệu,9937,52,4,12,14-10-15,2014-10-15,2014,10,Wed,2014-10,Oct
7575,Schannel,Schannel - Giới thiệu bản đồ Here Maps cho Android : Bản đồ dẫn đường tuyệt vời cho Việt Nam,31134,183,17,66,14-10-14,2014-10-14,2014,10,Tue,2014-10,Oct
7576,Schannel,"Schnanel - Mở hộp Mobiistar Lai 504m : Lõi tứ, camera 8 Mpx Exmor R",13080,57,6,13,14-10-13,2014-10-13,2014,10,Mon,2014-10,Oct
7577,Schannel,Schannel - Khám phá bút S Pen trên Galaxy Note 4 : Những tính năng nhỏ mà hay - P2,15561,73,11,23,14-10-13,2014-10-13,2014,10,Mon,2014-10,Oct
7578,Schannel,Schannel - Hà Nội qua ống kính camera Lumia 830,28297,115,15,60,14-10-12,2014-10-12,2014,10,Sun,2014-10,Oct
7579,Schannel,"Schannel - Khám phá bút S Pen trên Galaxy Note 4 : Air command, Action Memo, Smart Select....",15118,89,17,9,14-10-11,2014-10-11,2014,10,Sat,2014-10,Oct
7580,Schannel,"Schannel - Bản tin S NEWS tuần 2/T10:  Desire Eye smartphone camera trước 13 Mpx,  Re camera....",8022,87,8,13,14-10-11,2014-10-11,2014,10,Sat,2014-10,Oct
7581,Schannel,"Schannel - Đánh giá Lumia 830 : Phần mềm, camera..... - Phần 2",49923,131,9,40,14-10-10,2014-10-10,2014,10,Fri,2014-10,Oct
7582,Schannel,Schannel - Chọn điện thoại Nhật nào : Xperia ZL2 vs Galaxy Note 3 Docomo,18523,74,28,25,14-10-10,2014-10-10,2014,10,Fri,2014-10,Oct
7583,Schannel,Schannel - Mở hộp BlackBerry Passport phiên bản thương mại Việt Nam,24167,115,6,21,14-10-08,2014-10-08,2014,10,Wed,2014-10,Oct
7584,Schannel,"Schannel - Đánh giá Lumia 830 : Thiết kế, màn hình... - Phần 1",67944,171,11,26,14-10-08,2014-10-08,2014,10,Wed,2014-10,Oct
7585,Schannel,Schannel - Camera Lumia 930 vs Xperia Z3 : Đâu là ông trùm camera di động ?,102132,296,61,229,14-10-09,2014-10-09,2014,10,Thu,2014-10,Oct
7586,Schannel,"Schannel - Mở hộp Xperia Z3 Compact chính hãng đủ màu : Xanh, đỏ, đen và trắng",13938,52,4,10,14-10-09,2014-10-09,2014,10,Thu,2014-10,Oct
7587,Schannel,Schannel - Benchmark Galaxy Note 4 chip Snapdragon S805 : Smartphone Android mãnh mẽ nhất thế giới,17915,103,10,56,14-10-08,2014-10-08,2014,10,Wed,2014-10,Oct
7588,Schannel,Schannel - Mở hộp Xperia E3 chính hãng : Máy giá rẻ với thiết kế cao cấp,37882,113,13,37,14-10-07,2014-10-07,2014,10,Tue,2014-10,Oct
7589,Schannel,"Schannel - Mở hộp Xperia Z3 chính hãng : Tặng tai nghe chống ồn, dock sạc, balo",15050,61,7,6,14-10-07,2014-10-07,2014,10,Tue,2014-10,Oct
7590,Schannel,Schannel - Offline Note 4 : Mọi người nói gì Galaxy Note 4 sau khi dùng thử ?,14024,86,7,16,14-10-07,2014-10-07,2014,10,Tue,2014-10,Oct
7591,Schannel,"Schannel - Đánh giá Xperia Z3 Compact : Thiết kế khác biệt, màn hình xuất sắc - Phần 1",40494,136,14,25,14-10-06,2014-10-06,2014,10,Mon,2014-10,Oct
7592,Schannel,"Schannel - ""Trên tay và đánh giá"" nhanh hộp Galaxy Grand Prime",49136,276,180,127,14-10-05,2014-10-05,2014,10,Sun,2014-10,Oct
7593,Schannel,"Schannel - Đánh giá thiết kế, màn hình, hiệu năng LG G3 ISAI",15285,67,15,15,14-10-05,2014-10-05,2014,10,Sun,2014-10,Oct
7594,Schannel,"Schannel - S Focus T1/Tháng 10: Lumia 830, 730, Passport chính hãng, Note 4, Moto 360 về VN...",6974,86,6,10,14-10-05,2014-10-05,2014,10,Sun,2014-10,Oct
7595,Schannel,Schannnel - Blackberry PORSCHE DESIGN P9983- Giá 66 triệu đồng,63727,159,20,42,14-10-03,2014-10-03,2014,10,Fri,2014-10,Oct
7596,Schannel,"Schannel - Mở hộp Galaxy Note 4 Hàn Quốc : Chip Exynos 8 nhân, 1 pin và không dock sạc",46352,224,25,44,14-10-02,2014-10-02,2014,10,Thu,2014-10,Oct
7597,Schannel,Schannel - Mở hộp Lumia 830 bản thương mại,12986,72,12,15,14-10-03,2014-10-03,2014,10,Fri,2014-10,Oct
7598,Schannel,"Schannel - S Update : Nói về Windows 10 - Tham vọng hợp nhất smartphone, tablet , laptop làm một",11744,119,7,18,14-10-02,2014-10-02,2014,10,Thu,2014-10,Oct
7599,Schannel,Schannel - Lần đầu sử dụng Xperia Z3 người dùng nghĩ gì ?,17884,80,12,21,14-10-04,2014-10-04,2014,10,Sat,2014-10,Oct
7600,Schannel,"Schannel - iPhone 6 vs Xperia Z3: Thiết kế, màn hình - Phần 2",142584,1111,107,135,14-10-03,2014-10-03,2014,10,Fri,2014-10,Oct
7601,Schannel,"Schannel - Trùm cuối Android Xperia Z3 hay Galaxy Note 4:  Thiết kế, màn hình.. - Phần 1",66571,203,29,133,14-10-02,2014-10-02,2014,10,Thu,2014-10,Oct
7602,Schannel,"Schannel - Mở hộp Lumia 730 chính hãng ngày đầu bán ra : Cấu hình tốt, thiết kế như N9",77687,196,20,126,14-10-01,2014-10-01,2014,10,Wed,2014-10,Oct
7603,Schannel,Schannel - Mở hộp Jelly Galaxy : Tai nghe Handmade độc đáo của người Việt,10306,72,0,14,14-10-01,2014-10-01,2014,10,Wed,2014-10,Oct
7604,Schannel,"Schannel - Mở hộp Xperia Z3 Compact : Nhỏ, đẹp và mạnh",13433,77,6,12,14-10-01,2014-10-01,2014,10,Wed,2014-10,Oct
7605,Schannel,Schannel - Mở hộp Galaxy S5 Nhật Bản: Có thêm dock sạc từ,21372,83,6,18,14-09-30,2014-09-30,2014,9,Tue,2014-09,Sep
7606,Schannel,Schannel - Mở hộp Moto 360 : Smartwatch đẹp nhất,14020,69,11,14,14-09-30,2014-09-30,2014,9,Tue,2014-09,Sep
7607,Schannel,"Schannel - Galaxy Note 4 vs iPhone 6 Plus thiết kế, màn hình: Đâu là phablet tốt nhất ? Phần 1",86851,340,58,119,14-09-29,2014-09-29,2014,9,Mon,2014-09,Sep
7608,Schannel,"Schannel HCM - So sánh iPad Air và Galaxy Tab S 10.5: Thiết kế, màn hình,camera... - Phần 1",88329,296,47,89,14-09-29,2014-09-29,2014,9,Mon,2014-09,Sep
7609,Schannel,Schannel - Trên tay BlackBerry Passport tại Việt Nam : Đẹp lạ,39544,168,12,38,14-09-27,2014-09-27,2014,9,Sat,2014-09,Sep
7610,Schannel,"Schannel - Bản tin S NEWS tuần 4/T9: BB Passport ra mắt, iPhone 6 cong, Xperia Z3 đứng đầu về pin",9586,82,1,6,14-09-27,2014-09-27,2014,9,Sat,2014-09,Sep
7611,Schannel,Schannel - Trên tay nhanh Galaxy Note 4 : Đẹp và thông minh,48841,244,41,44,14-09-26,2014-09-26,2014,9,Fri,2014-09,Sep
7612,Schannel,Schannel - Mở hộp Xperia M2 Aqua : Smartphone chống nước tầm trung,23480,78,24,13,14-09-28,2014-09-28,2014,9,Sun,2014-09,Sep
7613,Schannel,Schannel - Triễn lãm ASUS EXPO Hà Nội 2014,5790,37,3,3,14-09-27,2014-09-27,2014,9,Sat,2014-09,Sep
7614,Schannel,"Schannel - iPhone 6 vs Xperia Z3 : chụp ảnh, quay film chống rung [auto]...",65933,218,36,129,14-09-25,2014-09-25,2014,9,Thu,2014-09,Sep
7615,Schannel,Schannel - Mở hộp HTC One (M7) Dual SIM: Giá chỉ còn một nửa,81578,143,21,31,14-09-25,2014-09-25,2014,9,Thu,2014-09,Sep
7616,Schannel,"Schannel - Trên tay Fonepad 7 (FE375 CXG) : Chip 64 bit, Dual SIM, màn hình HD, giá 4.5 triệu",9843,48,10,5,14-09-26,2014-09-26,2014,9,Fri,2014-09,Sep
7617,Schannel,"Schannel - Trên tay Memo Pad 7 (ME572C) : Thiết kế thời trang , chip Intel 4 nhân 64 bit, 2 GB RAM",9835,56,4,18,14-09-26,2014-09-26,2014,9,Fri,2014-09,Sep
7618,Schannel,"Schannel - Giới thiệu Anker 2nd Gen Astro Series : Dung lượng 6000, 9000, 12000 mAh",10576,42,6,9,14-09-25,2014-09-25,2014,9,Thu,2014-09,Sep
7619,Schannel,"iPhone 6 Gold : Glossy Gold, Matte Gold by Goden Ace Vietnam",14353,89,37,31,14-09-25,2014-09-25,2014,9,Thu,2014-09,Sep
7620,Schannel,Schannel - Trên tay HTC One Max 2014 : Phiên bản mới giảm giá 9 triệu,49543,162,18,31,14-09-24,2014-09-24,2014,9,Wed,2014-09,Sep
7621,Schannel,Schannel - FIFA 15 Ultimate Team : Games bóng đá đỉnh cao,39821,159,53,54,14-09-23,2014-09-23,2014,9,Tue,2014-09,Sep
7622,Schannel,Schannel – 5 điểm khác biệt giữa iPhone 6 vs iPhone 6 Plus,43980,185,27,12,14-09-24,2014-09-24,2014,9,Wed,2014-09,Sep
7623,Schannel,Schannel - Giới thiệu thiết bị sạc nhiều cổng Anker,5700,29,6,3,14-09-24,2014-09-24,2014,9,Wed,2014-09,Sep
7624,Schannel,Schannel - Mở hộp Xperia Z3 : Siêu phẩm hoàn hảo,77939,271,33,71,14-09-22,2014-09-22,2014,9,Mon,2014-09,Sep
7625,Schannel,Schannel - Đánh giá Loa Harman/Kardon Aura : Chất âm phù hợp mọi loại nhạc,17457,37,125,21,14-09-23,2014-09-23,2014,9,Tue,2014-09,Sep
7626,Schannel,"Schannel - Mở hộp, đánh giá nhanh Vega Iron 2 chính hãng : Giá hời cho cấu hình và thiết kế",21595,95,26,21,14-09-22,2014-09-22,2014,9,Mon,2014-09,Sep
7627,Schannel,"Schannel - S Focus Tiêu điểm thị trường T3/Tháng 9: giá iPhone 6, giá Xperia Z3, Lumia 830....",11169,83,2,21,14-09-21,2014-09-21,2014,9,Sun,2014-09,Sep
7628,Schannel,Schannel - Những người dùng iPhone 6 tại Việt Nam: Họ nói gì ?,78410,182,76,80,14-09-21,2014-09-21,2014,9,Sun,2014-09,Sep
7629,Schannel,Schannel - Những người đầu tiên mua được iPhone 6/6 Plus,21631,110,4,24,14-09-20,2014-09-20,2014,9,Sat,2014-09,Sep
7630,Schannel,"Schannel - Bản tin S NEWS tuần 3/T9: iPhone 6 bán ra, iOS 8, BlackBerry P’9983, Samsung A5...",19957,137,11,15,14-09-20,2014-09-20,2014,9,Sat,2014-09,Sep
7631,Schannel,Schannel - Phỏng vấn người xếp hàng chờ mua iPhone 6/6 Plus tại Apple Store Singapore,21456,140,10,42,14-09-19,2014-09-19,2014,9,Fri,2014-09,Sep
7632,Schannel,Schannel - Mở hộp iPhone 6 Gold ngay tại Apple Store Singarore,59378,190,22,23,14-09-19,2014-09-19,2014,9,Fri,2014-09,Sep
7633,Schannel,Schannel - Mở hộp iPhone 6 Plus Gold : Phablet đầu tiên của Apple,121965,334,31,24,14-09-19,2014-09-19,2014,9,Fri,2014-09,Sep
7634,Schannel,"[Singapore] iPhone 6, iPhone 6 Plus launching day",9088,65,12,5,14-09-19,2014-09-19,2014,9,Fri,2014-09,Sep
7635,Schannel,"Schannel - Ốp lưng, bao da Ozaki cho iPhone 6",55705,147,22,15,14-09-19,2014-09-19,2014,9,Fri,2014-09,Sep
7636,Schannel,"Schannel - Mở hộp Loa Harman/Kardon Aura: Thiết kế tinh tế, công nghệ độc đáo",5952,19,0,7,14-09-18,2014-09-18,2014,9,Thu,2014-09,Sep
7637,Schannel,Schannel HCM - Giới thiệu những tính hay từ camera của Samsung Galaxy J Docomo,12845,65,17,8,14-09-18,2014-09-18,2014,9,Thu,2014-09,Sep
7638,Schannel,Schannel - Đánh giá chi tiết HTC Desire 510: Chip 64-bit có tạo nên sự khác biệt ?,26012,63,25,9,14-09-17,2014-09-17,2014,9,Wed,2014-09,Sep
7639,Schannel,Schannel - Tìm hiểu khả năng chống nước của LG G3 Isai,8936,47,6,6,14-09-18,2014-09-18,2014,9,Thu,2014-09,Sep
7640,Schannel,"Schannel HCM - So Sánh Galaxy J và LG G2 Docomo : Cấu hình, hiệu năng, phần mềm, pin ... - Phần 2",29903,78,32,15,14-09-17,2014-09-17,2014,9,Wed,2014-09,Sep
7641,Schannel,Schannel - Trên tay Lumia 830 tại Việt Nam : Fall in color,26529,136,23,31,14-09-15,2014-09-15,2014,9,Mon,2014-09,Sep
7642,Schannel,"Schannel HCM - So Sánh Galaxy J và LG G2 Docomo : Thiết kế, màn hình, camera ... - Phần 1",24334,90,17,24,14-09-16,2014-09-16,2014,9,Tue,2014-09,Sep
7643,Schannel,"Schannel - Bản tin S NEWS tuần 2/T9: iPhone 6, iPhone 6 +, Apple Watch, Top sản phẩm IFA",11290,127,10,10,14-09-13,2014-09-13,2014,9,Sat,2014-09,Sep
7644,Schannel,Schannel - Angry Bird Stella: Truy tìm vé chung kết U19 Việt Nam,7072,63,14,12,14-09-13,2014-09-13,2014,9,Sat,2014-09,Sep
7645,Schannel,"Schannel - ASUS Zenfone 4 đối đầu Lumia 530 : Hiệu năng, camera...- Phần 2",16533,76,20,32,14-09-14,2014-09-14,2014,9,Sun,2014-09,Sep
7646,Schannel,Schannel HCM - Trên tay nhanh Asus MemoPad 7 ME572 và Asus Transformer Book V tại Asus Expo 2014,11329,73,14,7,14-09-15,2014-09-15,2014,9,Mon,2014-09,Sep
7647,Schannel,"Schannel - Games Swing Copters :  Phiên bản nữ review, kết hợp Flappy Bird, Miley Cyrus....",15551,301,60,42,14-09-14,2014-09-14,2014,9,Sun,2014-09,Sep
7648,Schannel,Schannel HCM - Trên tay nhanh Asus Zenwatch tại Asus Expo 2014,15480,73,7,22,14-09-13,2014-09-13,2014,9,Sat,2014-09,Sep
7649,Schannel,"Schannel - ASUS Zenfone 4 đối đầu Lumia 530 : Thiết kế, màn hình... - Phần 1",7231,30,7,12,14-09-12,2014-09-12,2014,9,Fri,2014-09,Sep
7650,Schannel,"Schannel - Đánh giá thiết kế, chất âm loa Sony SRS - X3",12912,49,2,17,14-09-12,2014-09-12,2014,9,Fri,2014-09,Sep
7651,Schannel,Schannel - 5 lí do bạn nên mua Xperia ZL 2,23914,117,21,20,14-09-11,2014-09-11,2014,9,Thu,2014-09,Sep
7652,Schannel,Schannel - Trên tay Desire HTC 510 : Smartphone Android dùng chip 64 bit đầu tiên,11310,46,9,8,14-09-11,2014-09-11,2014,9,Thu,2014-09,Sep
7653,Schannel,"Schannel - Tổng hợp sự kiện Apple : iPhone 6, iPhone 6 Plus, Apple Watch, giá bán iPhone 6…",45091,285,16,35,14-09-10,2014-09-10,2014,9,Wed,2014-09,Sep
7654,Schannel,"Schannel - Mọi người nghĩ gì về sự kiện Apple đêm qua, iPhone 6 và Apple Watch ?",10515,66,33,56,14-09-10,2014-09-10,2014,9,Wed,2014-09,Sep
7655,Schannel,Schannel - Mở hộp Zenfone 4 phiên bản màu đặc biệt : Xanh ngọc và vàng chanh,5690,46,5,6,14-09-10,2014-09-10,2014,9,Wed,2014-09,Sep
7656,Schannel,"Schannel HCM - Asus Zenfone 5 vs Blackberry Z3 - Phần mềm, thời lượng pin... - Phần 2",9487,61,22,19,14-09-11,2014-09-11,2014,9,Thu,2014-09,Sep
7657,Schannel,Schannel - Nên chơi games thủ thành nào Kingdom Rush hay Empires Of Sand,55067,384,34,28,14-09-09,2014-09-09,2014,9,Tue,2014-09,Sep
7658,Schannel,"Schannel - Đánh giá Philips S388 : Hiệu năng khá, màn hình tốt, phần mềm lạc hậu...",43032,108,20,35,14-09-09,2014-09-09,2014,9,Tue,2014-09,Sep
7659,Schannel,"Schannel - Chờ đợi gì ở Apple vào đêm nay : iPhone 6, i Watch, Smart home...",24832,175,15,30,14-09-09,2014-09-09,2014,9,Tue,2014-09,Sep
7660,Schannel,"Schannel HCM - Asus Zenfone 5 vs Blackberry Z3 - Thiết kế, màn hình, camera - Phần 1",11326,64,23,21,14-09-08,2014-09-08,2014,9,Mon,2014-09,Sep
7661,Schannel,Schannel - Mở hộp Sony SRS-X7 : Loa di động cao cấp,17655,41,6,10,14-09-08,2014-09-08,2014,9,Mon,2014-09,Sep
